id,focus,signal,slack,drag,confidence,score,lane
l001,terminal width,35,33,6,25,151,watch
l002,argument risk,35,34,6,55,182,ship
l003,report density,35,35,6,85,213,ship
l004,file span,35,36,18,25,130,watch
l005,terminal width,35,37,18,55,161,watch
l006,argument risk,35,38,18,85,192,ship
l007,report density,35,39,34,25,101,hold
l008,file span,35,40,34,55,132,watch
l009,terminal width,35,41,34,85,163,watch
l010,argument risk,60,42,6,25,235,ship
l011,report density,60,43,6,55,266,ship
l012,file span,60,44,6,85,297,ship
l013,terminal width,60,45,18,25,214,ship
l014,argument risk,60,46,18,55,245,ship
l015,report density,60,47,18,85,276,ship
l016,file span,60,48,34,25,185,ship
l017,terminal width,60,32,34,55,199,ship
l018,argument risk,60,33,34,85,230,ship
l019,report density,85,34,6,25,302,ship
l020,file span,85,35,6,55,333,ship
l021,terminal width,85,36,6,85,364,ship
l022,argument risk,85,37,18,25,281,ship
l023,report density,85,38,18,55,312,ship
l024,file span,85,39,18,85,343,ship
l025,terminal width,85,40,34,25,252,ship
l026,argument risk,85,41,34,55,283,ship
l027,report density,85,42,34,85,314,ship
